"trial","sample","cell","time_in_ms","recording_name","hemi","genotype","sex","age","region"
661,4856,14,485.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
661,7735,14,773.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
661,8362,14,836.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
661,8606,14,860.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
661,9200,14,920,"20180219f017","RH","CBA/J","M","P30:60","ACx"
661,9712,14,971.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
661,10373,14,1037.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
661,10756,14,1075.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
662,1786,14,178.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
662,2269,14,226.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
663,173,14,17.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
663,388,14,38.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
663,1570,14,157,"20180219f017","RH","CBA/J","M","P30:60","ACx"
663,2034,14,203.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
663,2441,14,244.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
663,2872,14,287.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
663,3336,14,333.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
663,4274,14,427.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
663,5328,14,532.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
663,6872,14,687.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
663,13128,14,1312.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
663,14052,14,1405.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
663,14899,14,1489.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
663,15226,14,1522.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
664,1368,14,136.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
664,6458,14,645.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
664,6931,14,693.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
664,7578,14,757.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
664,8190,14,819,"20180219f017","RH","CBA/J","M","P30:60","ACx"
664,8448,14,844.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
664,8798,14,879.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
664,9196,14,919.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
664,9590,14,959,"20180219f017","RH","CBA/J","M","P30:60","ACx"
664,10440,14,1044,"20180219f017","RH","CBA/J","M","P30:60","ACx"
664,11376,14,1137.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
664,13648,14,1364.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
664,13981,14,1398.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
664,14592,14,1459.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
664,15387,14,1538.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
665,2514,14,251.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
665,2891,14,289.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
665,3291,14,329.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
665,4241,14,424.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
665,4915,14,491.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
665,5431,14,543.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
665,6854,14,685.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
665,7615,14,761.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
666,1548,14,154.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
666,2026,14,202.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
666,2719,14,271.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
666,3462,14,346.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
666,3993,14,399.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
666,5079,14,507.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
666,6385,14,638.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
666,9773,14,977.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
666,12262,14,1226.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
666,13780,14,1378,"20180219f017","RH","CBA/J","M","P30:60","ACx"
666,14164,14,1416.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
667,4117,14,411.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
667,4504,14,450.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
667,5169,14,516.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
667,6199,14,619.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
667,6678,14,667.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
667,8208,14,820.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
667,9451,14,945.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
667,12934,14,1293.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
667,14551,14,1455.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
667,15000,14,1500,"20180219f017","RH","CBA/J","M","P30:60","ACx"
668,3054,14,305.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
668,3351,14,335.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
668,4147,14,414.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
668,5863,14,586.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
668,6292,14,629.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
668,6617,14,661.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
668,7217,14,721.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
668,8176,14,817.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
668,9998,14,999.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
668,10630,14,1063,"20180219f017","RH","CBA/J","M","P30:60","ACx"
669,1373,14,137.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
669,1996,14,199.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
669,3112,14,311.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
670,8068,14,806.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
670,9112,14,911.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
671,1271,14,127.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
671,2441,14,244.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
671,2721,14,272.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
671,2928,14,292.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
671,3371,14,337.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
671,4835,14,483.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
671,5613,14,561.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
671,14825,14,1482.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
671,14851,14,1485.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
671,15381,14,1538.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
672,710,14,71,"20180219f017","RH","CBA/J","M","P30:60","ACx"
672,1544,14,154.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
672,8820,14,882,"20180219f017","RH","CBA/J","M","P30:60","ACx"
672,8846,14,884.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
672,9267,14,926.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
672,9530,14,953,"20180219f017","RH","CBA/J","M","P30:60","ACx"
672,10466,14,1046.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
672,10955,14,1095.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
672,11417,14,1141.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
672,12419,14,1241.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
672,13150,14,1315,"20180219f017","RH","CBA/J","M","P30:60","ACx"
672,14176,14,1417.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
673,401,14,40.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
673,1086,14,108.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
673,1417,14,141.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
673,2048,14,204.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
673,2236,14,223.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
673,2604,14,260.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
673,3281,14,328.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
674,1353,14,135.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
674,2247,14,224.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
674,6151,14,615.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
674,8316,14,831.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
675,1725,14,172.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
675,2066,14,206.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
675,14139,14,1413.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
675,14504,14,1450.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
675,14948,14,1494.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
675,15251,14,1525.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
676,10030,14,1003,"20180219f017","RH","CBA/J","M","P30:60","ACx"
676,10482,14,1048.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
676,11170,14,1117,"20180219f017","RH","CBA/J","M","P30:60","ACx"
676,12293,14,1229.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
676,13305,14,1330.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
676,14300,14,1430,"20180219f017","RH","CBA/J","M","P30:60","ACx"
677,1998,14,199.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
677,2453,14,245.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
678,1010,14,101,"20180219f017","RH","CBA/J","M","P30:60","ACx"
678,1401,14,140.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
678,4453,14,445.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
679,664,14,66.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
679,2446,14,244.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
679,2882,14,288.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
679,4013,14,401.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
679,5232,14,523.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
679,7282,14,728.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
679,9090,14,909,"20180219f017","RH","CBA/J","M","P30:60","ACx"
679,10200,14,1020,"20180219f017","RH","CBA/J","M","P30:60","ACx"
680,523,14,52.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
680,1579,14,157.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
680,9240,14,924,"20180219f017","RH","CBA/J","M","P30:60","ACx"
680,10498,14,1049.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
680,12510,14,1251,"20180219f017","RH","CBA/J","M","P30:60","ACx"
680,13009,14,1300.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
680,14173,14,1417.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
680,15198,14,1519.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
681,3268,14,326.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
682,239,14,23.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
682,265,14,26.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
682,3005,14,300.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
682,3537,14,353.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
682,4666,14,466.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
683,5664,14,566.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
683,5691,14,569.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
683,5802,14,580.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
683,6393,14,639.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
683,6836,14,683.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
683,8253,14,825.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
683,8969,14,896.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
683,10462,14,1046.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
683,11164,14,1116.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
683,11588,14,1158.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
683,13244,14,1324.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
684,1035,14,103.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
684,1969,14,196.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
684,2447,14,244.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
684,2823,14,282.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
684,4308,14,430.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
684,8579,14,857.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
684,10397,14,1039.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
684,10423,14,1042.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
684,14965,14,1496.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
684,14992,14,1499.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
685,4173,14,417.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
685,4200,14,420,"20180219f017","RH","CBA/J","M","P30:60","ACx"
685,4628,14,462.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
685,13794,14,1379.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
685,13820,14,1382,"20180219f017","RH","CBA/J","M","P30:60","ACx"
685,14088,14,1408.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
685,14389,14,1438.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
686,722,14,72.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
686,749,14,74.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
686,1225,14,122.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
686,5502,14,550.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
686,5528,14,552.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
686,6169,14,616.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
686,6480,14,648,"20180219f017","RH","CBA/J","M","P30:60","ACx"
686,10158,14,1015.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
687,428,14,42.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
687,670,14,67,"20180219f017","RH","CBA/J","M","P30:60","ACx"
687,1199,14,119.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
687,2223,14,222.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
687,3135,14,313.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
687,3482,14,348.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
688,1775,14,177.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
688,1802,14,180.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
688,2434,14,243.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
689,100,14,10,"20180219f017","RH","CBA/J","M","P30:60","ACx"
689,471,14,47.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
689,1722,14,172.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
689,1749,14,174.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
689,2325,14,232.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
689,2607,14,260.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
689,5266,14,526.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
689,7979,14,797.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
689,8006,14,800.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
689,13015,14,1301.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
689,13041,14,1304.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
690,2826,14,282.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
690,2854,14,285.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
690,3833,14,383.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
690,11640,14,1164,"20180219f017","RH","CBA/J","M","P30:60","ACx"
690,11666,14,1166.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
690,13320,14,1332,"20180219f017","RH","CBA/J","M","P30:60","ACx"
690,14037,14,1403.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
690,15086,14,1508.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
691,81,14,8.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
691,3810,14,381,"20180219f017","RH","CBA/J","M","P30:60","ACx"
691,4247,14,424.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
691,13825,14,1382.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
691,14386,14,1438.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
691,14747,14,1474.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
692,150,14,15,"20180219f017","RH","CBA/J","M","P30:60","ACx"
692,11304,14,1130.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
692,11330,14,1133,"20180219f017","RH","CBA/J","M","P30:60","ACx"
692,13953,14,1395.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
692,13979,14,1397.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
693,4122,14,412.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
693,4148,14,414.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
693,10065,14,1006.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
693,10091,14,1009.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
693,10596,14,1059.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
693,11148,14,1114.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
693,11629,14,1162.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
693,12328,14,1232.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
693,12897,14,1289.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
693,13800,14,1380,"20180219f017","RH","CBA/J","M","P30:60","ACx"
693,14849,14,1484.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
694,1006,14,100.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
694,1033,14,103.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
694,1246,14,124.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
694,1625,14,162.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
694,3177,14,317.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
694,3648,14,364.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
694,4482,14,448.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
694,7340,14,734,"20180219f017","RH","CBA/J","M","P30:60","ACx"
694,11752,14,1175.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
694,11778,14,1177.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
694,12440,14,1244,"20180219f017","RH","CBA/J","M","P30:60","ACx"
694,13991,14,1399.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
694,14904,14,1490.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
695,2667,14,266.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
695,6122,14,612.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
695,6784,14,678.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
695,8076,14,807.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
695,9761,14,976.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
696,275,14,27.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
696,302,14,30.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
696,1404,14,140.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
696,2838,14,283.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
696,4057,14,405.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
696,4932,14,493.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
696,5583,14,558.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
697,3042,14,304.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
697,3068,14,306.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
697,3973,14,397.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
698,93,14,9.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
698,885,14,88.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
698,1267,14,126.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
698,2822,14,282.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
698,6366,14,636.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
699,36,14,3.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
699,581,14,58.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
699,2311,14,231.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
699,2338,14,233.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
699,4500,14,450,"20180219f017","RH","CBA/J","M","P30:60","ACx"
699,11684,14,1168.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
699,11710,14,1171,"20180219f017","RH","CBA/J","M","P30:60","ACx"
699,12068,14,1206.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
699,12421,14,1242.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
699,12805,14,1280.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
699,13024,14,1302.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
699,13435,14,1343.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
699,13779,14,1377.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
699,14016,14,1401.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
699,14456,14,1445.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
699,15352,14,1535.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
700,2795,14,279.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
701,2950,14,295,"20180219f017","RH","CBA/J","M","P30:60","ACx"
701,3253,14,325.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
701,4865,14,486.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
701,12960,14,1296,"20180219f017","RH","CBA/J","M","P30:60","ACx"
702,1547,14,154.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
702,2315,14,231.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
702,2827,14,282.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
702,3199,14,319.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
702,12466,14,1246.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
702,12492,14,1249.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
702,12991,14,1299.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
702,14340,14,1434,"20180219f017","RH","CBA/J","M","P30:60","ACx"
702,14544,14,1454.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
703,621,14,62.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
703,1105,14,110.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
703,2450,14,245,"20180219f017","RH","CBA/J","M","P30:60","ACx"
703,3033,14,303.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
703,3479,14,347.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
704,260,14,26,"20180219f017","RH","CBA/J","M","P30:60","ACx"
704,2273,14,227.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
704,3819,14,381.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
704,4227,14,422.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
704,14998,14,1499.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
704,15284,14,1528.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
705,847,14,84.7,"20180219f017","RH","CBA/J","M","P30:60","ACx"
705,2811,14,281.1,"20180219f017","RH","CBA/J","M","P30:60","ACx"
705,2935,14,293.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
705,3356,14,335.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
706,383,14,38.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
706,1214,14,121.4,"20180219f017","RH","CBA/J","M","P30:60","ACx"
706,2239,14,223.9,"20180219f017","RH","CBA/J","M","P30:60","ACx"
706,2266,14,226.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
706,3773,14,377.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
706,3800,14,380,"20180219f017","RH","CBA/J","M","P30:60","ACx"
707,752,14,75.2,"20180219f017","RH","CBA/J","M","P30:60","ACx"
707,2345,14,234.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
707,10926,14,1092.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
707,11285,14,1128.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
707,11963,14,1196.3,"20180219f017","RH","CBA/J","M","P30:60","ACx"
707,12286,14,1228.6,"20180219f017","RH","CBA/J","M","P30:60","ACx"
707,12825,14,1282.5,"20180219f017","RH","CBA/J","M","P30:60","ACx"
707,13758,14,1375.8,"20180219f017","RH","CBA/J","M","P30:60","ACx"
